MLSNumber,MLS,FullAddress,City,StateOrProvince,PostalCode
7715,Apples,3604 30th ST SW ,LEHIGH ACRES,FL,33976
7716,Apples,6551 GOOD LIFE ST ,FORT MYERS,FL,33966
7717,Apples,17566 Boat Club DR ,FORT MYERS,FL,33908
7718,Apples,4607 ARBORETUM CIR 102,Apples,FL,34112
7719,Apples,4201 Sally AVE S ,LEHIGH ACRES,FL,33976
7720,Apples,4601 ARBORETUM CIR 203,Apples,FL,34112
7721,Apples,3163 Serena LN 101,Apples,FL,34114
7722,Apples,6849 Grenadier BLVD 1103,Apples,FL,34108
7723,Apples,2885 Gulf Shore BLVD N 702,Apples,FL,34103
7724,Apples,1030 3rd AVE S 515,Apples,FL,34102
7725,Apples,1035 3rd AVE S 317,Apples,FL,34102
7726,Apples,8051 Wilfredo CT ,Apples,FL,34114
7727,Apples,58 Collier BLVD 514,MARCO ISLAND,FL,34145
7728,Apples,7320 Coventry CT 717,Apples,FL,34104
7729,Apples,940 17th AVE S ,Apples,FL,34102
7730,Apples,540 Putter Point PL ,Apples,FL,34103
7731,Apples,13060 Amberley CT 810,BONITA SPRINGS,FL,34135
7732,Apples,260 Seaview CT 1503,MARCO ISLAND,FL,34145
7733,Apples,7876 Hawthorne DR 1201,Apples,FL,34113
7734,Apples,6 Las Brisas WAY 7,Apples,FL,34108
7735,Apples,9400 Gulf Shore DR 2,Apples,FL,34108
7736,Apples,1013 Tivoli CT ,Apples,FL,34104
7737,Apples,1285 Gulf Shore BLVD N 5B,Apples,FL,34102
7738,Apples,4951 BONITA BAY BLVD 904,BONITA SPRINGS,FL,34134
7739,Apples,4951 BONITA BAY BLVD 303,BONITA SPRINGS,FL,34134
7740,Apples,3000 Oasis Grand BLVD UPH5,FORT MYERS,FL,33916
7741,Apples,16343 Winfield LN ,Apples,FL,34110
7742,Apples,4833 Hampshire CT #105,Apples,FL,34112
7743,Apples,313 Turtle Hatch RD ,Apples,FL,34103
7744,Apples,117 Audubon BLVD ,Apples,FL,34110
7745,Apples,28554 Wharton DR ,BONITA SPRINGS,FL,34135
7746,Apples,10275 Heritage Bay BLVD 722,Apples,FL,34120
7747,Apples,179 Lake Point LN 8-D,Apples,FL,34112
7748,Apples,2169 Asti CT ,Apples,FL,34105
7749,Apples,645 21st ST NW ,Apples,FL,34120
7750,Apples,5 Bluebill AVE 307,Apples,FL,34108
7751,Apples,2127 Mission DR ,Apples,FL,34109
7752,Apples,1 Peridot AVE 1-PT,Apples,FL,34114
7753,Apples,370 Cottage CT ,MARCO ISLAND,FL,34145
7754,Apples,9091 Graphite CIR ,Apples,FL,34120
7755,Apples,4151 Gulf Shore BLVD N 1401,Apples,FL,34103
7756,Apples,9188 Flint CT ,Apples,FL,34120
7757,Apples,1175 OLEANDER DR ,Apples,FL,34102
7758,Apples,21621 Brixham Run Loop ,ESTERO,FL,33928
7759,Apples,3128 Royal Gardens AVE ,FORT MYERS,FL,33916
7760,Apples,1008 Chapel AVE ,LEHIGH ACRES,FL,33971
7761,Apples,4500 30th PL SW ,Apples,FL,34116
7762,Apples,2661 43rd AVE NE ,Apples,FL,34120
7763,Apples,20019 Sweetbay DR ,NORTH FORT MYERS,FL,33917
7764,Apples,11926 Heather Woods CT ,Apples,FL,34120
7765,Apples,850 6th AVE N 204,Apples,FL,34102
7766,Apples,4120 Looking Glass LN 3704,Apples,FL,34112
7767,Apples,4931 Bonita Bay BLVD 1601,BONITA SPRINGS,FL,34134
7768,Apples,11601 Isle Of Palms DR ,FORT MYERS BEACH,FL,33931
7769,Apples,2701 Gulf Shore BLVD N 102,Apples,FL,34103
7770,Apples,3425 Gold Flower ST ,ALVA,FL,33920
7771,Apples,10633 Gulf Shore DR 5S,Apples,FL,34108
7772,Apples,366 Charlemagne BLVD C201,Apples,FL,34112
7773,Apples,2505 Breakwater WAY 3202,Apples,FL,34112
7774,Apples,3417 Gold Flower ST ,ALVA,FL,33920
7775,Apples,2860 Coco Lakes DR ,Apples,FL,34105
7776,Apples,3055 Riviera DR 205,Apples,FL,34103
7777,Apples,985 Tierra Lago WAY ,Apples,FL,34119
7778,Apples,8556 Bellagio DR ,Apples,FL,34114
7779,Apples,140 Seaview CT 706S,MARCO ISLAND,FL,34145
7780,Apples,13390 Kent ST ,Apples,FL,34109
7781,Apples,5716 Deauville CIR I107,Apples,FL,34112
7782,Apples,2667 Lakeview DR ,Apples,FL,34112
7783,Apples,750 Old Trail DR ,Apples,FL,34103
7784,Apples,880 3rd ST SW ,Apples,FL,34117
7785,Apples,1035 3rd AVE S 417,Apples,FL,34102
7786,Apples,9806 Rocky Bank DR ,Apples,FL,34109
7787,Apples,4665 Winged Foot 4-103,Apples,FL,34112
7788,Apples,10333 Heritage Bay BLVD 1733,Apples,FL,34120
7789,Apples,1060 Borghese LN 1705,Apples,FL,34114
7790,Apples,5792 Deauville CIR A104,Apples,FL,34112
7791,Apples,1061 Collier BLVD 303,MARCO ISLAND,FL,34145
7792,Apples,115 Vista LN ,Apples,FL,34119
7793,Apples,2615 Twinflower LN ,Apples,FL,34105
7794,Apples,1530 Clermont DR G-204,Apples,FL,34109
7795,Apples,2901 Gulf Shore BLVD N S401S,Apples,FL,34103
7796,Apples,3901 Kens WAY 3307,BONITA SPRINGS,FL,34134
7797,Apples,5501 Rattlesnake Hammock RD 113,Apples,FL,34113
7798,Apples,21490 Strada Nuova CIR 414,ESTERO,FL,33928
7799,Apples,591 Seaview CT A-210,MARCO ISLAND,FL,34145
7800,Apples,260 Seaview CT 809,MARCO ISLAND,FL,34145
7801,Apples,14075 Tivoli TER ,BONITA SPRINGS,FL,34135
7802,Apples,12615 Colliers Reserve DR ,Apples,FL,34110
7803,Apples,520 Soll ST ,Apples,FL,34109
7804,Apples,1775 Concordia Lake CIR 3006,CAPE CORAL,FL,33909
7805,Apples,223 Fishtail Palm LN 223,Apples,FL,34114
7806,Apples,5237 & 5245 Cherry Wood DR ,Apples,FL,34119
7807,Apples,14654 Speranza WAY ,BONITA SPRINGS,FL,34135
7808,Apples,3500 GULF SHORE BLVD N 504,Apples,FL,34103
7809,Apples,22758 Fountain Lakes BLVD ,ESTERO,FL,33928
7810,Apples,5345 Cove CIR ,Apples,FL,34119
7811,Apples,2161 Asti CT ,Apples,FL,34105
7812,Apples,788 Park Shore DR A-18,Apples,FL,34103
7813,Apples,16638 Isola Bella LN ,Apples,FL,34110
7814,Apples,12371 Villagio WAY ,FORT MYERS,FL,33912
7815,Apples,7450 Lantana CIR ,Apples,FL,34119
7816,Apples,4255 Gulf Shore BLVD N 1006,Apples,FL,34103
7817,Apples,197 Caribbean RD ,Apples,FL,34108
7818,Apples,5236 27th PL ,CAPE CORAL,FL,33914
7819,Apples,5606 Merlyn LN ,CAPE CORAL,FL,33914
7820,Apples,3120 Royal Gardens AVE ,FORT MYERS,FL,33916
7821,Apples,21578 Cascina DR ,ESTERO,FL,33928
7822,Apples,3398 Acapulco CIR ,CAPE CORAL,FL,33909
7823,Apples,421 Lovers AVE ,LEHIGH ACRES,FL,33974
7824,Apples,4968 Hemingway TER ,AVE MARIA,FL,34142
7825,Apples,8380 Heritage Links CT 1916,Apples,FL,34112
7826,Apples,2275 Harmony LN 202,Apples,FL,34109
7827,Apples,9279 Menaggio CT 101,Apples,FL,34114
7828,Apples,292 14th AVE S F,Apples,FL,34102
7829,Apples,7956 Cordoba PL ,Apples,FL,34113
7830,Apples,1345 Charleston Square DR 5-101,Apples,FL,34110
7831,Apples,3600 Avenida Del Vera ,NORTH FORT MYERS,FL,33917
7832,Apples,2644 Fishtail Palm CT ,Apples,FL,34120
7833,Apples,3300 Crayton RD ,Apples,FL,34103
7834,Apples,8239 Parkstone PL 106,Apples,FL,34120
7835,Apples,7525 Stoneybrook DR 946,Apples,FL,34112
7836,Apples,1128 Bald Eagle DR 207,MARCO ISLAND,FL,34145
7837,Apples,160 3rd AVE S ,Apples,FL,34102
7838,Apples,445 Barfield DR ,MARCO ISLAND,FL,34145
7839,Apples,1709 Tarpon Bay DR S 44,Apples,FL,34119
7840,Apples,554 Portsmouth CT ,Apples,FL,34110
7841,Apples,1227 Commonwealth CIR G-104,Apples,FL,34116
7842,Apples,224 Channing CT ,Apples,FL,34110
7843,Apples,20486 Larino LOOP ,ESTERO,FL,33928
7844,Apples,8085 Bayshore DR ,Apples,FL,34112
7845,Apples,1940 TARPON RD ,Apples,FL,34102
7846,Apples,3123 Santorini CT ,Apples,FL,34119
7847,Apples,27 Maui CIR 27,Apples,FL,34112
7848,Apples,2400 Gulf Shore BLVD N 202,Apples,FL,34103
7849,Apples,9172 Flint CT ,Apples,FL,34120
7850,Apples,2955 BELLFLOWER LN ,Apples,FL,34105
7851,Apples,3901 Kens WAY 3306,BONITA SPRINGS,FL,34134
7852,Apples,14664 Reserve LN ,Apples,FL,34109
7853,Apples,212 Colonade CIR ,Apples,FL,34103
7854,Apples,963 Hingham WAY 102,Apples,FL,34104
7855,Apples,1453 Bembury DR ,Apples,FL,34102
7856,Apples,3971 Gulf Shore BLVD N 405,Apples,FL,34103
7857,Apples,1929 Par DR ,Apples,FL,34120
7858,Apples,12101 Palm Cove ST ,FORT MYERS,FL,33913
7859,Apples,3456 Runaway LN SW ,Apples,FL,34114
7860,Apples,3390 Crown Pointe BLVD 101,Apples,FL,34112
7861,Apples,8259 Ibis Cove CIR A-131,Apples,FL,34119
7862,Apples,15927 Roseto WAY ,Apples,FL,34110
7863,Apples,6511 Highcroft DR ,Apples,FL,34119
7864,Apples,1712 Bald Eagle DR NW 514B,Apples,FL,34105
7865,Apples,17 Willoughby DR ,Apples,FL,34110
7866,Apples,1035 3rd AVE S 119,Apples,FL,34102
7867,Apples,577 110th AVE N ,Apples,FL,34108
7868,Apples,6833 Il Regalo CIR ,Apples,FL,34109
7869,Apples,3156 Capistrano LN ,Apples,FL,34114
7870,Apples,805 River Point DR 108C,Apples,FL,34102
7871,Apples,810 Breakaway LN 203,Apples,FL,34108
7872,Apples,16336 Corsica WAY 10-102,Apples,FL,34110
7873,Apples,3930 Belair LN 208,Apples,FL,34103
7874,Apples,14287 Oviedo PL ,FORT MYERS,FL,33905
7875,Apples,555 14th AVE S ,Apples,FL,34102
7876,Apples,8733 Cedar Hammock BLVD ,Apples,FL,34112
7877,Apples,17640 Silverspur DR ,Babcock Ranch,FL,33982
7878,Apples,8795 Naples Heritage DR D-14,Apples,FL,34112
7879,Apples,7819 Regal Heron CIR 8-201,Apples,FL,34104
7880,Apples,2121 Crayton RD ,Apples,FL,34102
7881,Apples,5942 Bermuda LN ,Apples,FL,34119
7882,Apples,1490 Borghese LN 101,Apples,FL,34114
7883,Apples,7416 Plumbago Bridge RD 203,Apples,FL,34109
7884,Apples,2544 39th AVE NE ,Apples,FL,34120
7885,Apples,8768 Bellano CT S 7-201,Apples,FL,34119
7886,Apples,1051 Winding Pines CIR 101,CAPE CORAL,FL,33909
7887,Apples,2699 Desoto Blvd North ,Apples,FL,na48
7888,Apples,1417 Chesapeake AVE 101,Apples,FL,34102
7889,Apples,9070 Albion LN N 58-2,Apples,FL,34113
7890,Apples,1051 Winding Pines CIR 201,CAPE CORAL,FL,33909
7891,Apples,240 Pebble Beach CIR F206,Apples,FL,34113
7892,Apples,4005 Gulf Shore BLVD N PH-8,Apples,FL,34103
7893,Apples,4051 Gulf Shore BLVD N 1101,Apples,FL,34103
7894,Apples,10897 Marblebrook BLVD ,LEHIGH ACRES,FL,33936
7895,Apples,2671 52nd AVE NE ,Apples,FL,34120
7896,Apples,3320 43rd AVE NE ,Apples,FL,34120
7897,Apples,2376 Gulf Shore BLVD N 206,Apples,FL,34103
7898,Apples,28004 Sosta LN 1,BONITA SPRINGS,FL,34135
7899,Apples,18367 Hawthorne ,FORT MYERS,FL,33967
7900,Apples,104 Tuscana CT 805,Apples,FL,34119
7901,Apples,435 41st AVE NE ,Apples,FL,34120
7902,Apples,2524 Kings Lake BLVD ,Apples,FL,34112
7903,Apples,14542 Adina LN ,ALVA,FL,33920
7904,Apples,14586 Adina LN ,ALVA,FL,33920
7905,Apples,4115 14th AVE NE ,Apples,FL,34120
7906,Apples,121 Gabriel CIR 1-104,Apples,FL,34104
7907,Apples,7822 Great Heron WAY 104,Apples,FL,34104
7908,Apples,793 95th AVE N ,Apples,FL,34108
7909,Apples,519 105th AVE N ,Apples,FL,34108
7910,Apples,11313 Monte Carlo BLVD 102,BONITA SPRINGS,FL,34135
7911,Apples,849 Reef Point CIR ,Apples,FL,34108
7912,Apples,13010 Amberley CT 208,BONITA SPRINGS,FL,34135
7913,Apples,4372 Bittern CT ,Apples,FL,34119
7914,Apples,850 Central AVE 205,Apples,FL,34102
7915,Apples,28448 Highgate DR ,BONITA SPRINGS,FL,34135
7916,Apples,10026 Siesta Bay DR 9113,Apples,FL,34120
7917,Apples,1826 SEVILLE BLVD 1021,Apples,FL,34109
7918,Apples,2158 Antigua LN ,Apples,FL,34120
7919,Apples,387 Saddlebrook LN ,Apples,FL,34110
7920,Apples,12050 Covent Garden CT 1003,Apples,FL,34120
7921,Apples,3985 Bishopwood CT E 201,Apples,FL,34114
7922,Apples,16932 Fairgrove WAY ,Apples,FL,34110
7923,Apples,10761 Crossback LN ,LEHIGH ACRES,FL,33936
7924,Apples,10765 Crossback LN ,LEHIGH ACRES,FL,33936
7925,Apples,10773 Crossback LN ,LEHIGH ACRES,FL,33936
7926,Apples,6 Golf Cottage DR ,Apples,FL,34105
7927,Apples,10525 Crossback LN ,LEHIGH ACRES,FL,33936
7928,Apples,10531 Crossback LN ,LEHIGH ACRES,FL,33936
7929,Apples,13087 Pond Apple DR E ,Apples,FL,34119
7930,Apples,96 Norfolk Pine LN 96,Apples,FL,34114
7931,Apples,3200 39th AVE NE ,Apples,FL,34120
7932,Apples,28573 Risorsa PL ,BONITA SPRINGS,FL,34135
7933,Apples,3340 Key DR 3,NORTH FORT MYERS,FL,33903
7934,Apples,234 Leawood CIR ,Apples,FL,34104
7935,Apples,28871 Bermuda Lago CT 305,BONITA SPRINGS,FL,34134
7936,Apples,12760 Aviano DR ,Apples,FL,34105
7937,Apples,1215 Commonwealth CIR D-102,Apples,FL,34116
7938,Apples,570 El Camino Real 2601,Apples,FL,34119
7939,Apples,2105 9th AVE ,CAPE CORAL,FL,33993
7940,Apples,6080 Pelican Bay BLVD A-305,Apples,FL,34108
7941,Apples,2748 7th AVE ,CAPE CORAL,FL,33909
7942,Apples,11931 Marathon DR ,BONITA SPRINGS,FL,34135
7943,Apples,1599 Heights CT ,MARCO ISLAND,FL,34145
7944,Apples,1451 Oceania DR S ,Apples,FL,34113
7945,Apples,4357 27th CT SW 3-102,Apples,FL,34116
7946,Apples,9330 Triana TER 272,FORT MYERS,FL,33912
7947,Apples,1452 Hemingway PL ,Apples,FL,34103
7948,Apples,951 Moon CT ,MARCO ISLAND,FL,34145
7949,Apples,4051 Gulf Shore BLVD N 1001,Apples,FL,34103
7950,Apples,771 94th AVE N ,Apples,FL,34108
7951,Apples,1190 Partridge LN 102,Apples,FL,34104
7952,Apples,6104 Antigua WAY ,Apples,FL,34113
7953,Apples,155 6th ST N ,Apples,FL,34102
7954,Apples,2617 Estrella CT 17-3,Apples,FL,34109
7955,Apples,28008 Sosta LN 4,BONITA SPRINGS,FL,34135
7956,Apples,1826 4th PL ,CAPE CORAL,FL,33909
7957,Apples,4293 27th CT SW 201,Apples,FL,34116
7958,Apples,1632 7th PL ,CAPE CORAL,FL,33993
7959,Apples,320 Seaview CT #408,MARCO ISLAND,FL,34145
7960,Apples,600 6th AVE ,CAPE CORAL,FL,33991
7961,Apples,1501 17th TER ,CAPE CORAL,FL,33990
7962,Apples,2131 Mission DR ,Apples,FL,34109
7963,Apples,685 17th AVE S ,Apples,FL,34102
7964,Apples,7774 Jewel LN 101,Apples,FL,34109
7965,Apples,5950 Amherst DR A201,Apples,FL,34112
7966,Apples,1051 Winding Pines CIR 102,CAPE CORAL,FL,33909
7967,Apples,1051 Winding Pines CIR 202,CAPE CORAL,FL,33909
7968,Apples,295 Grande WAY 306,Apples,FL,34110
7969,Apples,7827 Regal Heron CIR 306,Apples,FL,34104
7970,Apples,5246 Texas AVE ,Apples,FL,34113
7971,Apples,1051 Winding Pines CIR 203,CAPE CORAL,FL,33909
7972,Apples,6313 Lyford Isle DR ,Apples,FL,34113
7973,Apples,3088 Strada Bella CT ,Apples,FL,34119
7974,Apples,1051 Winding Pines CIR 204,CAPE CORAL,FL,33909
7975,Apples,6147 Everglades BLVD N ,Apples,FL,34120
7976,Apples,1240 Delmar LN ,Apples,FL,34104
7977,Apples,750 Mooring Line DR 209,Apples,FL,34102
7978,Apples,12469 Twineagles BLVD ,Apples,FL,34120
7979,Apples,18180 Wildblue BLVD ,FORT MYERS,FL,33913
7980,Apples,1758 Ribbon Fan LN ,Apples,FL,34119
7981,Apples,320 Seaview CT #508,MARCO ISLAND,FL,34145
7982,Apples,8499 Chase Preserve DR ,Apples,FL,34113
7983,Apples,427 Spinnaker DR ,MARCO ISLAND,FL,34145
7984,Apples,26370 Hickory BLVD 501,BONITA SPRINGS,FL,34134
7985,Apples,6300 Pelican Bay BLVD A-105,Apples,FL,34108
7986,Apples,8525 Sevilla CT ,Apples,FL,34114
7987,Apples,200 Valley Stream DR B-9,Apples,FL,34113
7988,Apples,7916 Cordoba PL ,Apples,FL,34113
7989,Apples,11770 Night Heron DR ,Apples,FL,34119
7990,Apples,320 Seaview CT 1208,MARCO ISLAND,FL,34145
7991,Apples,611 Springline DR ,Apples,FL,34102
7992,Apples,12051 Hawthorn Lake DR 102,FORT MYERS,FL,33913
7993,Apples,725 18th AVE S ,Apples,FL,34102
7994,Apples,11875 Boxelder WAY ,FORT MYERS,FL,33913
7995,Apples,1021 Plymouth ST E ,LEHIGH ACRES,FL,33974
7996,Apples,11860 Boxelder WAY ,FORT MYERS,FL,33913
7997,Apples,180 Seaview CT 201,MARCO ISLAND,FL,34145
7998,Apples,11853 Hickory Estate CIR ,FORT MYERS,FL,33913
7999,Apples,11888 Arbor Trace DR ,FORT MYERS,FL,33913
8000,Apples,3630 41st AVE NE ,Apples,FL,34120
8001,Apples,1024 Anglers CV C-303,MARCO ISLAND,FL,34145
8002,Apples,304 22nd CT ,CAPE CORAL,FL,33993
8003,Apples,3930 10th AVE NE ,Apples,FL,34120
8004,Apples,5260 Landings DR 602,FORT MYERS,FL,33919
8005,Apples,762 Reef Point CIR ,Apples,FL,34108
8006,Apples,7595 Bristol CIR ,Apples,FL,34120
8007,Apples,4602 Pond Apple DR N ,Apples,FL,34119
8008,Apples,3460 North Key DR 306,NORTH FORT MYERS,FL,33903
8009,Apples,3225 Duchess DR ,Apples,FL,34112
8010,Apples,334 Polynesia CT ,MARCO ISLAND,FL,34145
8011,Apples,1135 3rd AVE S 204,Apples,FL,34102
8012,Apples,3230 60th ST SW ,Apples,FL,34116
8013,Apples,3259 Sundance CIR ,Apples,FL,34109
8014,Apples,1717 Morning Sun LN E-32,Apples,FL,34119
8015,Apples,6920 Cocoplum ST ,Apples,FL,34114
8016,Apples,4966 Shaker Heights CT 202,Apples,FL,34112
8017,Apples,269 Barefoot Beach BLVD PH4,BONITA SPRINGS,FL,34134
8018,Apples,11576 Quail Village WAY ,Apples,FL,34119
8019,Apples,7970 Mahogany Run LN 223,Apples,FL,34113
8020,Apples,13548 Monticello BLVD ,Apples,FL,34109
8021,Apples,2405 HARMONY LN 103,Apples,FL,34109
8022,Apples,3268 AMANDA LN 1,Apples,FL,34109
8023,Apples,308 Morgan RD ,Apples,FL,34114
8024,Apples,9895 Citadel LN 102,BONITA SPRINGS,FL,34135
8025,Apples,651 Seaview CT B 106,MARCO ISLAND,FL,34145
8026,Apples,10810 Est Cortile CT ,Apples,FL,34110
8027,Apples,211 Sugar Loaf LN 153,Apples,FL,34114
8028,Apples,8540 Violeta ST 102,ESTERO,FL,34135
8029,Apples,10055 Florence CIR ,Apples,FL,34119
8030,Apples,4041 Gulf Shore BLVD N 1005,Apples,FL,34103
8031,Apples,13488 Mandarin CIR ,Apples,FL,34109
8032,Apples,1645 Tarpon Bay DR S 28,Apples,FL,34119
8033,Apples,619 Beachwalk CIR I-201,Apples,FL,34108
8034,Apples,2911 Coco Lakes DR ,Apples,FL,34105
8035,Apples,10130 Via Colomba CIR ,FORT MYERS,FL,33966
8036,Apples,780 Collier BLVD 605,MARCO ISLAND,FL,34145
8037,Apples,28647 Lisburn CT ,BONITA SPRINGS,FL,34135
8038,Apples,305 Storter AVE 29,EVERGLADES CITY,FL,34139
8039,Apples,325 Dunes BLVD 302,Apples,FL,34110
8040,Apples,8473 Sevilla CT ,Apples,FL,34114
8041,Apples,28631 Carriage Home DR 201,BONITA SPRINGS,FL,34134
8042,Apples,8665 Bay Colony DR 202,Apples,FL,34108
8043,Apples,8482 Viale CIR ,Apples,FL,34114
8044,Apples,901 Egrets RUN 4-201,Apples,FL,34108
8045,Apples,7117 Pelican Bay BLVD 704,Apples,FL,34108
8046,Apples,721 LOGAN BLVD S ,Apples,FL,34119
8047,Apples,201 Vintage Bay DR B-15,MARCO ISLAND,FL,34145
8048,Apples,1414 Via Portofino ,Apples,FL,34108
8049,Apples,14900 Pleasant Bay LN 7102,Apples,FL,34119
8050,Apples,1020 13th ST N ,Apples,FL,34102
8051,Apples,8595 Maggiore CT ,Apples,FL,34114
8052,Apples,201 Vintage Bay DR B-9,MARCO ISLAND,FL,34145
8053,Apples,68 East AVE ,Apples,FL,34108
8054,Apples,14729 Sonoma BLVD ,Apples,FL,34114
8055,Apples,7449 Moorgate Point WAY ,Apples,FL,34113
8056,Apples,174 Collier BLVD PH-B,MARCO ISLAND,FL,34145
8057,Apples,6537 Marissa LOOP 7,Apples,FL,34108
8058,Apples,878 Grove DR ,Apples,FL,34120
8059,Apples,10426 Prato DR ,FORT MYERS,FL,33913
8060,Apples,24420 Reserve CT 103,BONITA SPRINGS,FL,34134
8061,Apples,3417 Bedford CT ,Apples,FL,34112
8062,Apples,4363 Aurora ST ,Apples,FL,34119
8063,Apples,116 Pinebrook DR ,FORT MYERS,FL,33907
8064,Apples,570 El Camino Real 2502,Apples,FL,34119
8065,Apples,7425 Pelican Bay BLVD 1504,Apples,FL,34108
8066,Apples,9262 Rialto LN ,Apples,FL,34119
8067,Apples,6911 Livingston Woods LN ,Apples,FL,34109
8068,Apples,714 Killdeer PL ,Apples,FL,34108
8069,Apples,9490 Napoli LN 102,Apples,FL,34113
8070,Apples,7300 Coventry CT 602,Apples,FL,34104
8071,Apples,13100 Bella Casa CIR 125,FORT MYERS,FL,33966
8072,Apples,2293 Residence CIR ,Apples,FL,34105
8073,Apples,1044 Luray AVE ,FORT MYERS,FL,33916
8074,Apples,362 Bald Eagle DR ,MARCO ISLAND,FL,34145
8075,Apples,9457 Greenleigh CT ,Apples,FL,34120
8076,Apples,1390 Middle Gulf DR F,SANIBEL,FL,33957
8077,Apples,20409 Foxworth CIR ,ESTERO,FL,33928
8078,Apples,1235 WILDWOOD LAKES BLVD 4-101,Apples,FL,34104
8079,Apples,300 Park Shore DR 1B,Apples,FL,34103
8080,Apples,7260 Coventry CT 419,Apples,FL,34104
8081,Apples,250 5th AVE S 302,Apples,FL,34102
8082,Apples,4883 Hampshire CT 6-202,Apples,FL,34112
8083,Apples,618 Cypress WAY E ,Apples,FL,34110
8084,Apples,365 Windward WAY ,Apples,FL,34103
8085,Apples,1051 Winding Pines CIR 103,CAPE CORAL,FL,33909
8086,Apples,1051 Winding Pines CIR 104,CAPE CORAL,FL,33909
8087,Apples,496 Germain AVE ,Apples,FL,34108
8088,Apples,1051 Winding Pines CIR 105,CAPE CORAL,FL,33909
8089,Apples,1980 24th AVE NE ,Apples,FL,34120
8090,Apples,462 Tallwood ST 103,MARCO ISLAND,FL,34145
8091,Apples,5161 Roma ST ,AVE MARIA,FL,34142
8092,Apples,240 Collier BLVD E4,MARCO ISLAND,FL,34145
8093,Apples,42 Tahiti RD ,MARCO ISLAND,FL,34145
8094,Apples,12893 Kentfield LN ,FORT MYERS,FL,33913
8095,Apples,8885 Lely Island CIR ,Apples,FL,34113
8096,Apples,3131 Fort Charles DR ,Apples,FL,34102
8097,Apples,1051 Winding Pines CIR 208,CAPE CORAL,FL,33909
8098,Apples,1051 Winding Pines CIR 106,CAPE CORAL,FL,33909
8099,Apples,1051 Winding Pines CIR 107,CAPE CORAL,FL,33909
8100,Apples,1051 Winding Pines CIR 108,CAPE CORAL,FL,33909
8101,Apples,3225 60th AVE NE ,Apples,FL,34120
8102,Apples,2150 Gulf Shore BLVD N 611,Apples,FL,34102
8103,Apples,140 Seaview CT 1006S,MARCO ISLAND,FL,34145
8104,Apples,1748 Ludlow RD ,MARCO ISLAND,FL,34145
8105,Apples,5601 Turtle Bay DR 1903,Apples,FL,34108
8106,Apples,16251 Crown Arbor WAY ,FORT MYERS,FL,33908
8107,Apples,1263 Collier BLVD ,MARCO ISLAND,FL,34145
8108,Apples,180 Seaview CT 1005,MARCO ISLAND,FL,34145
8109,Apples,7360 Province WAY 4210,Apples,FL,34104
8110,Apples,300 Country Club DR ,Apples,FL,34110
8111,Apples,9197 Quartz LN 101,Apples,FL,34120
8112,Apples,727 Saint Georges CT ,Apples,FL,34110
8113,Apples,568 Coconut AVE ,GOODLAND,FL,34140
8114,Apples,1057 Summerfield DR ,Apples,FL,34120
8115,Apples,3718 Pleasant Springs DR ,Apples,FL,34119
8116,Apples,1051 Winding Pines CIR 205,CAPE CORAL,FL,33909
8117,Apples,1051 Winding Pines CIR 206,CAPE CORAL,FL,33909
8118,Apples,1051 Winding Pines CIR 207,CAPE CORAL,FL,33909
8119,Apples,4571 Bay Beach LN 272,FORT MYERS BEACH,FL,33931
8120,Apples,3100 Binnacle DR 205,Apples,FL,34103
8121,Apples,21609 Baccarat LN 102,ESTERO,FL,33928
8122,Apples,15815 Secoya Reserve CIR ,Apples,FL,34110
8123,Apples,3984 Bishopwood CT E 5-105,Apples,FL,34114
8124,Apples,14306 Manchester DR ,Apples,FL,34114
8125,Apples,909 10th ST S 301,Apples,FL,34102
8126,Apples,3205 Cullowee LN ,Apples,FL,34114
8127,Apples,970 Cape Marco DR 2008,MARCO ISLAND,FL,34145
8128,Apples,3115 Gulf Shore BLVD N PH-2S,Apples,FL,34103
8129,Apples,13010 Positano CIR 104,Apples,FL,34105
8130,Apples,7160 Lemuria CIR 1501,Apples,FL,34109
8131,Apples,7185 Everglades BLVD N ,Apples,FL,34120
8132,Apples,952 9th AVE S ,Apples,FL,34102
8133,Apples,6918 Satinleaf RD N 104,Apples,FL,34109
8134,Apples,8784 Swell Brooks CT ,NORTH FORT MYERS,FL,33917
8135,Apples,3322 35th AVE NE ,Apples,FL,34120
8136,Apples,2000 Royal Marco WAY 2-508,MARCO ISLAND,FL,34145
8137,Apples,13441 Monticello BLVD ,Apples,FL,34109
8138,Apples,6849 Grenadier BLVD 1005,Apples,Fl,34108
8139,Apples,2334 Kings Lake BLVD ,Apples,FL,34112
8140,Apples,7452 Blackberry DR ,Apples,FL,34114
8141,Apples,3207 Estancia LN ,CAPE CORAL,FL,33909
8142,Apples,871 Meadowland DR C,Apples,FL,34108
8143,Apples,16324 Corsica WAY 12-201,Apples,FL,34110
8144,Apples,260 6th AVE S 7,Apples,FL,34102
8145,Apples,653 Carrillon AVE S ,LEHIGH ACRES,FL,33974
8146,Apples,649 Carrillon AVE S ,LEHIGH ACRES,FL,33974
8147,Apples,2325 18th TER ,CAPE CORAL,FL,33991
